"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"All amounts in USD, unless specified",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definitions:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date/time: posted date/time of the transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selling fees: Includes variable closing fees and referral fees.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Note: Reports with start date of Jan 1, 2025 or later are indexed by posted date, include both released and deferred transactions and have two new columns. You may need to update integrations or third-party mappings.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date/time,settlement id,type,order id,sku,description,quantity,marketplace,account type,fulfillment,order city,order state,order postal,tax collection model,product sales,product sales tax,shipping credits,shipping credits tax,gift wrap credits,giftwrap credits tax,Regulatory Fee,Tax On Regulatory Fee,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total,Transaction Status,Transaction Release Date
"Apr 6, 2026 9:42:28 AM PDT",26031208751,Order,114-6879151-5701830,ZS-94YE-3U3C,Factory-renewed Bose VCS-10 Center Channel Speaker - Black,1,amazon.com,Standard Orders,Seller,MILTON,VT,5468,MarketplaceFacilitator,118.88,7.13,12.6,0.76,0,0,0,0,0,0,-7.89,-10.52,0,-0.1,0,120.86,Released,"Apr 6, 2026 9:42:28 AM PDT"
"Apr 6, 2026 10:14:11 AM PDT",26031208751,Service Fee,FBA197RM5CVB,,FBA Inbound Placement Service Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.24,-6.24,Released,"Apr 6, 2026 10:14:11 AM PDT"
"Apr 6, 2026 10:54:51 AM PDT",26031208751,Order,114-7334753-6209812,00028-1,Bose SoundDock Remote - Gray,1,amazon.com,Standard Orders,Amazon,EL PASO,TX,79907,MarketplaceFacilitator,29.88,2.47,6.99,0.58,0,0,0,0,0,0,-3.05,-4.48,-10.42,0,0,21.97,Released,"Apr 6, 2026 10:54:51 AM PDT"
"Apr 6, 2026 11:24:03 AM PDT",26031208751,Order,113-2972460-0233829,4890,"Bose 767397-1110 Wireless Audio System Adapter, Works with Alexa, Black",1,amazon.com,Standard Orders,Amazon,SIERRA VISTA,AZ,85635,MarketplaceFacilitator,243.88,19.63,6.99,0,0,0,0,0,-6.99,0,-19.63,-26.51,-4.86,0,0,212.51,Released,"Apr 6, 2026 11:24:03 AM PDT"
"Apr 6, 2026 12:23:40 PM PDT",26031208751,Order,114-0265702-9538662,C5-E45H-E61H,Bose Wave Radio and CD Player AWRC-1P White,1,amazon.com,Standard Orders,Amazon,JOHNSON CITY,TN,37604,MarketplaceFacilitator,268,25.46,0,0,0,0,0,0,0,0,-25.46,-21.44,-15.96,0,0,230.6,Released,"Apr 6, 2026 12:23:40 PM PDT"
"Apr 6, 2026 12:32:09 PM PDT",26031208751,Refund,113-0664697-0029000,PO-BE51-TWC2,USAV Solutions Metal Wall Mount Brackets for Black Bose 151 Speaker - Pair,1,amazon.com,Standard Orders,Amazon,NEW ORLEANS,LA,70124,MarketplaceFacilitator,-36.88,-3.69,-1,0,0,0,0,0,1,0,3.69,4.42,0,0,0,-32.46,Released,"Apr 6, 2026 12:32:09 PM PDT"
"Apr 6, 2026 12:35:18 PM PDT",26031208751,Order,114-6209274-7877848,H1-XYGR-KEAA,Bose Wave Radio II - Platinum White,1,amazon.com,Standard Orders,Amazon,DENISON,IA,51442,MarketplaceFacilitator,209.88,14.69,0,0,0,0,0,0,0,0,-14.69,-16.79,-10.94,0,0,182.15,Released,"Apr 6, 2026 12:35:18 PM PDT"
"Apr 6, 2026 12:49:59 PM PDT",26031208751,Order,113-9360127-9144233,TK-KCDT-JPMG,USAV Solutions Set of 5 Speaker Cable for Bose Lifestyle Acoustimass System - RCA to Bare Wire - White,1,amazon.com,Standard Orders,Amazon,ROSSFORD,OH,43460,MarketplaceFacilitator,59.88,0,0,0,0,0,0,0,0,0,0,-8.98,-5.97,0,0,44.93,Released,"Apr 6, 2026 12:49:59 PM PDT"
"Apr 6, 2026 1:17:51 PM PDT",26031208751,Order,111-0624483-6070658,C5-E45H-E61H,Bose Wave Radio and CD Player AWRC-1P White,1,amazon.com,Standard Orders,Amazon,WILMINGTON,NC,28411,MarketplaceFacilitator,268,18.76,0,0,0,0,0,0,0,0,-18.76,-21.44,-15.96,0,0,230.6,Released,"Apr 6, 2026 1:17:51 PM PDT"
"Apr 6, 2026 1:36:53 PM PDT",26031208751,Order,113-3647783-5725846,ZU-2VE4-E3YF,Replacement Bose Single Cube Speaker for Bose Lifestyle Acoustimass Home Theater Speaker System,1,amazon.com,Standard Orders,Amazon,CORINTH,TX,76210,MarketplaceFacilitator,83,6.85,0,0,0,0,0,0,0,0,-6.85,-6.64,0,0,0,76.36,Released,"Apr 6, 2026 1:36:53 PM PDT"
"Apr 6, 2026 1:47:02 PM PDT",26031208751,Refund,113-1831485-5216235,ER-FNPA-M1YG,"Bose TV Speaker with Bass Module 500 for Soundbars, Black",1,amazon.com,Standard Orders,Seller,New York,NY,10013,MarketplaceFacilitator,-668,-59.29,-30.58,-2.71,0,0,0,0,0,0,62,50.89,0,0,0,-647.69,Released,"Apr 6, 2026 1:47:02 PM PDT"
"Apr 6, 2026 2:20:21 PM PDT",26031208751,Shipping Services,113-5768839-9303410,,Adjustment,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48,-0.48,Released,"Apr 6, 2026 2:20:21 PM PDT"
"Apr 6, 2026 2:20:56 PM PDT",26031208751,Shipping Services,113-8638608-4928234,,Adjustment,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,Released,"Apr 6, 2026 2:20:56 PM PDT"
"Apr 6, 2026 2:21:13 PM PDT",26031208751,Shipping Services,113-6538031-6973001,,Adjustment,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,Released,"Apr 6, 2026 2:21:13 PM PDT"
"Apr 6, 2026 2:21:44 PM PDT",26031208751,Shipping Services,111-9086019-6569037,,Adjustment,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,Released,"Apr 6, 2026 2:21:44 PM PDT"
"Apr 6, 2026 2:21:53 PM PDT",26031208751,Order,114-3196550-2821800,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,New York,NY,10019,MarketplaceFacilitator,27.88,2.23,0,0,0,0,0,0,-2.79,0,-2.23,-3.76,-3.84,0,0,17.49,Released,"Apr 6, 2026 2:21:53 PM PDT"
"Apr 6, 2026 3:24:35 PM PDT",26031208751,Refund,114-5282129-1928200,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,Port chester,Ny,10573,MarketplaceFacilitator,-27.88,-2.33,0,0,0,0,0,0,0,0,2.33,3.34,0,0,0,-24.54,Released,"Apr 6, 2026 3:24:35 PM PDT"
"Apr 6, 2026 3:28:04 PM PDT",26031208751,Order,113-3459709-8319450,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,STOUGHTON,MA,2072,MarketplaceFacilitator,27.88,1.57,0,0,0,0,0,0,-2.79,0,-1.57,-3.76,-3.84,0,0,17.49,Released,"Apr 6, 2026 3:28:04 PM PDT"
"Apr 6, 2026 7:15:36 PM PDT",26031208751,Order,114-5256435-2676220,5U-TN1A-Q7PR,"USAV Bose Wave Music System II III IV AWRCC1, AWRCC2 - OEM Bluetooth Adapter Only",1,amazon.com,Standard Orders,Amazon,AURORA,CO,80016,MarketplaceFacilitator,27.88,2.23,0,0,0,0,0,0,0,0,-2.23,-4.18,-3.84,0,0,19.86,Released,"Apr 6, 2026 7:15:36 PM PDT"
"Apr 6, 2026 8:10:35 PM PDT",26031208751,Order,112-6177599-3143464,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,PITTSBURGH,PA,15221,MarketplaceFacilitator,27.88,1.5,0,0,0,0,0,0,-2.79,0,-1.5,-3.76,-3.53,0,0,17.8,Released,"Apr 6, 2026 8:10:35 PM PDT"
"Apr 6, 2026 9:26:19 PM PDT",26031208751,Order,111-1615942-8301043,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,RESTON,VA,20190,MarketplaceFacilitator,27.88,1.51,2.99,0,0,0,0,0,-5.78,0,-1.51,-3.76,-3.84,0,0,17.49,Released,"Apr 6, 2026 9:26:19 PM PDT"
"Apr 6, 2026 9:48:10 PM PDT",26031208751,FBA Inventory Fee,LHRkE67P+6,,FBA Removal Order: Return Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.04,-10.04,Released,"Apr 6, 2026 9:48:10 PM PDT"
"Apr 6, 2026 10:38:13 PM PDT",26031208751,Order,114-7897491-9449007,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,VENICE,FL,34293,MarketplaceFacilitator,27.88,1.76,1.49,0,0,0,0,0,-4.28,0,-1.76,-3.76,-4.06,0,0,17.27,Released,"Apr 6, 2026 10:38:13 PM PDT"
"Apr 6, 2026 11:25:48 PM PDT",26031208751,Order,112-3998814-9251463,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,Eastampton,NJ,8060,MarketplaceFacilitator,27.88,1.66,1.49,0,0,0,0,0,-4.28,0,-1.66,-3.76,-4.06,0,0,17.27,Released,"Apr 6, 2026 11:25:48 PM PDT"
"Apr 6, 2026 11:33:42 PM PDT",26031208751,Order,111-9203188-8251438,5U-TN1A-Q7PR,"USAV Bose Wave Music System II III IV AWRCC1, AWRCC2 - OEM Bluetooth Adapter Only",1,amazon.com,Standard Orders,Amazon,mechanicsville,MD,20659,MarketplaceFacilitator,27.88,1.67,0,0,0,0,0,0,0,0,-1.67,-4.18,-3.84,0,0,19.86,Released,"Apr 6, 2026 11:33:42 PM PDT"
"Apr 7, 2026 12:19:48 AM PDT",26031208751,Order,111-2690539-0129041,JG-LHIT-0ADH,"USAV 16AWG 20FT Speaker Wire RCA Adapter Plug to Bare Wire for AV Receiver, Speakers Stereo Wire Cord to RCA - Pair",1,amazon.com,Standard Orders,Amazon,INVERNESS,FL,34452,MarketplaceFacilitator,27.88,1.67,0,0,0,0,0,0,0,0,-1.67,-4.18,-4.2,0,0,19.5,Released,"Apr 7, 2026 12:19:48 AM PDT"
"Apr 7, 2026 12:21:09 AM PDT",26031208751,Order,113-7647906-3573833,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,HARTSELLE,AL,35640,MarketplaceFacilitator,27.88,2.23,0,0,0,0,0,0,0,0,-2.23,-4.18,-4.06,0,0,19.64,Released,"Apr 7, 2026 12:21:09 AM PDT"
"Apr 7, 2026 2:27:26 AM PDT",26031208751,FBA Transaction fees,,,FBA Customer Returns Fee (Non-Apparel and Non-Shoes) for ASIN: B0C7FJZC73 (2026-01-01 to 2026-03-31),,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-2.36,0,0,-2.36,Released,"Apr 7, 2026 2:27:26 AM PDT"
"Apr 7, 2026 2:54:28 AM PDT",26031208751,Order,114-3845125-4344234,5X-8IIF-E4EN,"Bose Soundbar 500, TV Speakers with Alexa Voice Control Built-in, Black",1,amazon.com,Standard Orders,Seller,ALPHARETTA,GA,30005,MarketplaceFacilitator,358,25.06,18.63,1.3,0,0,0,0,0,0,-26.36,-30.13,0,-0.1,0,346.4,Released,"Apr 7, 2026 2:54:28 AM PDT"
"Apr 7, 2026 2:56:44 AM PDT",26031208751,Order,114-1469392-2973856,S3-4RUA-BT7V,"Bose SoundTouch 300 Soundbar, Works with Alexa",1,amazon.com,Standard Orders,Seller,SHELTON,CT,6484,MarketplaceFacilitator,486,30.86,0,0,0,0,0,0,0,0,-30.86,-38.88,0,-0.1,0,447.02,Released,"Apr 7, 2026 2:56:44 AM PDT"
"Apr 7, 2026 3:06:36 AM PDT",26031208751,Order,111-2077523-4337020,W7-59QN-KE6I,Replacement Subwoofer for Bose 3-2-1 321 Series II - Acoustimass Module Only,1,amazon.com,Standard Orders,Seller,AUSTIN,TX,78757,MarketplaceFacilitator,128,10.56,4.99,0.41,0,0,0,0,0,0,-10.97,-10.64,0,-0.1,0,122.25,Released,"Apr 7, 2026 3:06:36 AM PDT"
"Apr 7, 2026 3:13:17 AM PDT",26031208751,Order,113-6490321-2830647,1227,"Bose 251 Environmental Speakers, Premium Outdoor Speakers - Black",1,amazon.com,Standard Orders,Seller,HOUSTON,TX,77079,MarketplaceFacilitator,718,59.24,27.73,2.29,0,0,0,0,0,0,-61.53,-59.66,0,-0.1,0,685.97,Released,"Apr 7, 2026 3:13:17 AM PDT"
"Apr 7, 2026 3:14:04 AM PDT",26031208751,Order,113-7391395-5848218,KS-03KS-RY8W,"Bose 251 Environmental Speakers, Premium Outdoor Speakers - White",1,amazon.com,Standard Orders,Seller,Las Vegas,NV,89109,MarketplaceFacilitator,838,70.18,28.02,2.35,0,0,0,0,0,0,-72.53,-69.28,0,-0.1,0,796.64,Released,"Apr 7, 2026 3:14:04 AM PDT"
"Apr 7, 2026 3:14:22 AM PDT",26031208751,Shipping Services,114-0125171-4776208,,Shipping Label Purchased through Amazon,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.63,-7.63,Released,"Apr 7, 2026 3:14:22 AM PDT"
"Apr 7, 2026 3:14:22 AM PDT",26031208751,Shipping Services,111-8137774-5229843,,Shipping Label Purchased through Amazon,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.45,-9.45,Released,"Apr 7, 2026 3:14:22 AM PDT"
"Apr 7, 2026 3:14:22 AM PDT",26031208751,Shipping Services,113-8422504-1339448,,Shipping Label Purchased through Amazon,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.54,-12.54,Released,"Apr 7, 2026 3:14:22 AM PDT"
"Apr 7, 2026 3:14:41 AM PDT",26031208751,Order,111-8137774-5229843,ZS-94YE-3U3C,Factory-renewed Bose VCS-10 Center Channel Speaker - Black,1,amazon.com,Standard Orders,Seller,SACRAMENTO,CA,95864,MarketplaceFacilitator,118.88,9.21,12.6,0.98,0,0,0,0,0,0,-10.19,-10.52,0,-0.1,0,120.86,Released,"Apr 7, 2026 3:14:41 AM PDT"
"Apr 7, 2026 3:16:18 AM PDT",26031208751,Order,114-0125171-4776208,XT-4F5Q-ILMH,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,1,amazon.com,Standard Orders,Seller,PORT ANGELES,WA,98362,MarketplaceFacilitator,146.88,12.63,0,0,0,0,0,0,0,0,-12.63,-11.75,0,-0.1,0,135.03,Released,"Apr 7, 2026 3:16:18 AM PDT"
"Apr 7, 2026 3:17:17 AM PDT",26031208751,Order,113-8422504-1339448,0H-OV8Z-N3Z6,Bose Wave Radio and CD Player AWRC-1P White,1,amazon.com,Standard Orders,Seller,HOMER CITY,PA,15748,MarketplaceFacilitator,268,16.08,0,0,0,0,0,0,0,0,-16.08,-21.44,0,-0.1,0,246.46,Released,"Apr 7, 2026 3:17:17 AM PDT"
"Apr 7, 2026 3:28:53 AM PDT",26031208751,Order,112-4719749-5177027,CS-P890-EENW,Activision Wireless Drum Kit Set for Guitar Hero World Tour / Band Hero,1,amazon.com,Standard Orders,Seller,ROCKFORD,IL,61107,MarketplaceFacilitator,298,26.08,25.89,0,0,0,0,0,0,0,-26.08,-50.38,0,-0.1,0,273.41,Released,"Apr 7, 2026 3:28:53 AM PDT"
"Apr 7, 2026 3:29:37 AM PDT",26031208751,Order,112-1290374-2315460,4R-Y7BV-5IPX,Bose Lifestyle 30 ' Long Acoustimass Audio Input Cable 9 pin Male Media Center Cable,1,amazon.com,Standard Orders,Seller,Linden,New Jersey,7036,MarketplaceFacilitator,48.88,3.24,5.87,0.39,0,0,0,0,0,0,-3.63,-8.21,0,-0.1,0,46.44,Released,"Apr 7, 2026 3:29:37 AM PDT"
"Apr 7, 2026 3:29:37 AM PDT",26031208751,Order,113-3573453-0521827,AY-B5XS-DVUI,USAV Solutions Replacement Silver Speaker Cable for Bose 3-2-1 or Cinemate I II System (Subwoofer to Speakers),1,amazon.com,Standard Orders,Seller,MIAMI,FL,33166,MarketplaceFacilitator,48,0,6.09,0,0,0,0,0,0,0,0,-8.11,0,-0.1,0,45.88,Released,"Apr 7, 2026 3:29:37 AM PDT"
"Apr 7, 2026 3:29:41 AM PDT",26031208751,Order,111-4835710-6265814,AY-B5XS-DVUI,USAV Solutions Replacement Silver Speaker Cable for Bose 3-2-1 or Cinemate I II System (Subwoofer to Speakers),1,amazon.com,Standard Orders,Seller,MIAMI,FL,33186,MarketplaceFacilitator,48,3.36,6.09,0,0,0,0,0,0,0,-3.36,-8.11,0,-0.1,0,45.88,Released,"Apr 7, 2026 3:29:41 AM PDT"
"Apr 7, 2026 3:29:41 AM PDT",26031208751,Order,113-2339553-2580215,RG-TL63-7KXX,"Replacement CD Processor PCB for Bose Wave Music System AWRCC1 AWRCC2, 269837-001",1,amazon.com,Standard Orders,Seller,FAIRFAX,VA,22031,MarketplaceFacilitator,118.88,7.13,4.99,0.3,0,0,0,0,0,0,-7.43,-9.91,0,-0.1,0,113.86,Released,"Apr 7, 2026 3:29:41 AM PDT"
"Apr 7, 2026 3:29:45 AM PDT",26031208751,Order,113-9476278-0468204,KG-06MN-D5ZK,Replacement Power Supply Model DCS91 Adapter 33V 1.1A MAX for Bose AV18 AV28 AV38 AV48,1,amazon.com,Standard Orders,Seller,CIDRA,PR,739,MarketplaceFacilitator,28.88,3.32,17.79,2.05,0,0,0,0,0,0,-5.37,-7,0,-0.1,0,39.57,Released,"Apr 7, 2026 3:29:45 AM PDT"
"Apr 7, 2026 3:29:57 AM PDT",26031208751,Shipping Services,113-3573453-0521827,,Shipping Label Purchased through Amazon,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.52,-7.52,Released,"Apr 7, 2026 3:29:57 AM PDT"
"Apr 7, 2026 3:29:57 AM PDT",26031208751,Shipping Services,113-9476278-0468204,,Shipping Label Purchased through Amazon,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.9,-8.9,Released,"Apr 7, 2026 3:29:57 AM PDT"
"Apr 7, 2026 3:29:57 AM PDT",26031208751,Shipping Services,113-2339553-2580215,,Shipping Label Purchased through Amazon,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.77,-5.77,Released,"Apr 7, 2026 3:29:57 AM PDT"
"Apr 7, 2026 3:29:57 AM PDT",26031208751,Shipping Services,112-1290374-2315460,,Shipping Label Purchased through Amazon,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.52,-7.52,Released,"Apr 7, 2026 3:29:57 AM PDT"
"Apr 7, 2026 3:29:57 AM PDT",26031208751,Shipping Services,112-0617453-8463457,,Shipping Label Purchased through Amazon,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52,-5.52,Released,"Apr 7, 2026 3:29:57 AM PDT"
"Apr 7, 2026 3:29:57 AM PDT",26031208751,Shipping Services,112-8510700-8138614,,Shipping Label Purchased through Amazon,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52,-5.52,Released,"Apr 7, 2026 3:29:57 AM PDT"
"Apr 7, 2026 3:29:57 AM PDT",26031208751,Shipping Services,114-8503164-8773031,,Shipping Label Purchased through Amazon,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.78,-4.78,Released,"Apr 7, 2026 3:29:57 AM PDT"
"Apr 7, 2026 3:29:57 AM PDT",26031208751,Shipping Services,114-9814260-5601863,,Shipping Label Purchased through Amazon,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.45,-5.45,Released,"Apr 7, 2026 3:29:57 AM PDT"
"Apr 7, 2026 3:29:57 AM PDT",26031208751,Shipping Services,111-4835710-6265814,,Shipping Label Purchased through Amazon,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.52,-7.52,Released,"Apr 7, 2026 3:29:57 AM PDT"
"Apr 7, 2026 3:30:05 AM PDT",26031208751,Order,112-8510700-8138614,05057-N,"Replacement Remote Control for Bose Cinemate Soundtouch 120, 130, and 520 Systems",1,amazon.com,Standard Orders,Seller,PHARR,TX,78577,MarketplaceFacilitator,98,8.09,0,0,0,0,0,0,0,0,-8.09,-14.7,0,-0.1,0,83.2,Released,"Apr 7, 2026 3:30:05 AM PDT"
"Apr 7, 2026 3:30:12 AM PDT",26031208751,Order,114-8503164-8773031,1297,USAV OEM Bose 'Jewel' Cube Speaker Cable/Wire 20ft,1,amazon.com,Standard Orders,Seller,ONTARIO,CA,91761,MarketplaceFacilitator,19.88,1.74,0,0,0,0,0,0,0,0,-1.74,-2.98,0,-0.1,0,16.8,Released,"Apr 7, 2026 3:30:12 AM PDT"
"Apr 7, 2026 3:30:21 AM PDT",26031208751,Order,114-9814260-5601863,05061-N,50 ft RCA to Bare Wire Speaker Cable for Rear Bose Cube Speakers/Acoustimass Lifestyle Systems - Single - White,1,amazon.com,Standard Orders,Seller,BATTLE GROUND,WA,98604,MarketplaceFacilitator,26.88,2.15,6.09,0.49,0,0,0,0,0,0,-2.64,-4.95,0,-0.1,0,27.92,Released,"Apr 7, 2026 3:30:21 AM PDT"
"Apr 7, 2026 3:30:25 AM PDT",26031208751,Order,112-0617453-8463457,28,Bose SoundDock Remote - Gray,1,amazon.com,Standard Orders,Seller,Charlotte,NC,28210,MarketplaceFacilitator,28.86,2.09,0,0,0,0,0,0,0,0,-2.09,-4.33,0,-0.1,0,24.43,Released,"Apr 7, 2026 3:30:25 AM PDT"
"Apr 7, 2026 4:50:01 AM PDT",26031208751,Order,111-7143609-6585063,WF-ZQGR-Z14Q,Bose SoundDock Series III Digital Music System with Lightning Connector,1,amazon.com,Standard Orders,Amazon,GLENDORA,NJ,8029,MarketplaceFacilitator,128,8.48,0,0,0,0,0,0,0,0,-8.48,-17.24,-9.74,0,0,101.02,Released,"Apr 7, 2026 4:50:01 AM PDT"
"Apr 7, 2026 5:14:22 AM PDT",26031208751,Service Fee,FBA197R90VV0,,FBA Inbound Placement Service Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8,-10.8,Released,"Apr 7, 2026 5:14:22 AM PDT"
"Apr 7, 2026 7:22:48 AM PDT",26031208751,Order,112-5161996-4177853,3B-SK9L-KCVF,"Bose Solo 5 TV Soundbar Sound System with Universal Remote Control, Black",1,amazon.com,Standard Orders,Amazon,SIMI VALLEY,CA,93065,MarketplaceFacilitator,146.88,10.65,0,0,0,0,0,0,0,0,-10.65,-11.75,-11.89,0,0,123.24,Released,"Apr 7, 2026 7:22:48 AM PDT"
"Apr 7, 2026 7:45:05 AM PDT",26031208751,FBA Inventory Fee,,,FBA storage fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127.15,-127.15,Released,"Apr 7, 2026 7:45:05 AM PDT"
"Apr 7, 2026 7:56:31 AM PDT",26031208751,Order,111-0221874-2225812,MP-T481-GF4C,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,1,amazon.com,Standard Orders,Amazon,Austin,TX,78748,MarketplaceFacilitator,166,13.7,0,0,0,0,0,0,0,0,-13.7,-13.28,-7.72,0,0,145,Released,"Apr 7, 2026 7:56:31 AM PDT"
"Apr 7, 2026 8:25:51 AM PDT",26031208751,Shipping Services,111-2263202-6485853,,ReturnPostageBilling,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.48,-7.48,Released,"Apr 7, 2026 8:25:51 AM PDT"
"Apr 7, 2026 9:09:31 AM PDT",26031208751,Order,111-3583275-6816233,XO-85M2-PWLI,USAV Wall Mount Brackets for White Bose 151 Speaker - Pair,1,amazon.com,Standard Orders,Amazon,JURUPA VALLEY,CA,92509,MarketplaceFacilitator,21.88,1.7,0,0,0,0,0,0,0,0,-1.7,-3.28,-3.95,0,0,14.65,Released,"Apr 7, 2026 9:09:31 AM PDT"
"Apr 7, 2026 9:10:08 AM PDT",26031208751,Order,113-4110687-8304266,MP-T481-GF4C,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,1,amazon.com,Standard Orders,Amazon,READING,PA,19609,MarketplaceFacilitator,166,9.96,6.99,0.42,0,0,0,0,0,0,-10.38,-13.28,-14.71,0,0,145,Released,"Apr 7, 2026 9:10:08 AM PDT"
"Apr 7, 2026 9:38:37 AM PDT",26031208751,Refund,112-3583179-9529025,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,TEMPLE,TX,76502,MarketplaceFacilitator,-27.88,-2.07,0,0,0,0,0,0,2.79,0,2.07,3.01,0,0,0,-22.08,Released,"Apr 7, 2026 9:38:37 AM PDT"
"Apr 7, 2026 10:09:47 AM PDT",26031208751,Refund,113-6815167-5533853,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,OSSIAN,IN,46777,MarketplaceFacilitator,-27.88,-1.76,-1.5,0,0,0,0,0,4.29,0,1.76,3.01,0,0,0,-22.08,Released,"Apr 7, 2026 10:09:47 AM PDT"
"Apr 7, 2026 10:13:08 AM PDT",26031208751,Service Fee,FBA197RMRLSW,,FBA Inbound Placement Service Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8,-2.8,Released,"Apr 7, 2026 10:13:08 AM PDT"
"Apr 7, 2026 10:40:01 AM PDT",26031208751,Order,112-9215835-4426641,M4-LZQE-2J02,Wall Mount Brackets Black (Pair) for Bose 321 Satellite Speakers,1,amazon.com,Standard Orders,Amazon,QUINCY,IL,62301,MarketplaceFacilitator,20.88,0,0,0,0,0,0,0,0,0,0,-3.13,-3.95,0,0,13.8,Released,"Apr 7, 2026 10:40:01 AM PDT"
