Date,FNSKU,ASIN,MSKU,Title,Disposition,Starting Warehouse Balance,In Transit Between Warehouses,Receipts,Customer Shipments,Customer Returns,Vendor Returns,Warehouse Transfer In/Out,Found,Lost,Damaged,Disposed,Other Events,Ending Warehouse Balance,Unknown Events,Location,Store,inventory_sku
6/1/2026,X00466I2SH,B0C7FJZC73,CZ-G5NU-3JFT,USAV OEM Bluetooth Adapter for Bose Lifestyle | Bose 321,SELLABLE,12,0,0,0,0,0,0,0,0,0,0,0,12,0,JAX7,,00149
6/1/2026,X00466I2SH,B0C7FJZC73,CZ-G5NU-3JFT,USAV OEM Bluetooth Adapter for Bose Lifestyle | Bose 321,SELLABLE,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,MCO1,,00149
6/1/2026,X00466I2SH,B0C7FJZC73,CZ-G5NU-3JFT,USAV OEM Bluetooth Adapter for Bose Lifestyle | Bose 321,SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,MTN1,,00149
6/1/2026,X00466I2SH,B0C7FJZC73,CZ-G5NU-3JFT,USAV OEM Bluetooth Adapter for Bose Lifestyle | Bose 321,SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,ORF4,,00149
6/1/2026,X00466I2SH,B0C7FJZC73,CZ-G5NU-3JFT,USAV OEM Bluetooth Adapter for Bose Lifestyle | Bose 321,SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,ORH3,,00149
6/1/2026,X0026FNPFZ,B07S2BN5YC,M4-LZQE-2J02,Wall Mount Brackets Black (Pair) for Bose 321 Satellite Speakers,SELLABLE,0,30,0,0,0,0,0,0,0,0,0,0,0,0,TCY1,,
6/1/2026,X00466I2SH,B0C7FJZC73,CZ-G5NU-3JFT,USAV OEM Bluetooth Adapter for Bose Lifestyle | Bose 321,SELLABLE,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,PHL7,,00149
6/1/2026,X00466I2SH,B0C7FJZC73,CZ-G5NU-3JFT,USAV OEM Bluetooth Adapter for Bose Lifestyle | Bose 321,SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,RDG1,,00149
6/1/2026,X00466I2SH,B0C7FJZC73,CZ-G5NU-3JFT,USAV OEM Bluetooth Adapter for Bose Lifestyle | Bose 321,SELLABLE,14,0,0,0,0,0,0,0,0,0,0,0,14,0,RIC2,,00149
6/1/2026,X00466I2SH,B0C7FJZC73,CZ-G5NU-3JFT,USAV OEM Bluetooth Adapter for Bose Lifestyle | Bose 321,SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,RIC4,,00149
6/1/2026,X00466I2SH,B0C7FJZC73,CZ-G5NU-3JFT,USAV OEM Bluetooth Adapter for Bose Lifestyle | Bose 321,SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,SYR1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",CUSTOMER_DAMAGED,1,0,0,0,0,0,0,0,0,0,0,0,1,0,LAS2,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",CUSTOMER_DAMAGED,1,0,0,0,0,0,0,0,0,0,0,0,1,0,LEX1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,ABE2,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,ABQ1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,AGS1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,6,0,0,0,0,0,0,0,0,0,0,0,6,0,AGS2,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,AKC1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,AUS2,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,AUS3,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,BDL4,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,12,2,0,0,0,0,0,0,0,0,0,0,12,0,BFI4,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,BFL2,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,BHM1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,BNA3,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,-1,0,0,0,0,0,0,0,0,2,0,BOS3,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,BTR1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,15,0,0,0,0,0,0,0,0,0,0,0,15,0,CLE2,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,-1,0,0,0,0,0,0,0,0,2,0,CMH4,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,CSG1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,DAB2,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,DAL2,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,7,0,0,0,0,0,0,0,0,0,0,0,7,0,DCA1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,DEN4,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,DET3,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,-1,0,0,0,0,0,0,0,0,2,0,DET6,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,DFW7,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,DSM5,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,ELP1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,FSD1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,FWA6,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GEG1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,GYR1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,HOU6,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,IGQ1,,00149
6/1/2026,X0028BQDHJ,B07SQBGTPN,IY-GO3Y-T1CL,Wall Mount Brackets Black (Pair) for Bose Cinemate Series II Satellite Speakers,SELLABLE,0,0,0,0,0,0,1,0,0,0,0,0,1,0,JAX7,,
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,0,0,-1,0,0,0,0,0,0,0,0,3,0,1-Jan,,00149
6/1/2026,X0028BQDHJ,B07SQBGTPN,IY-GO3Y-T1CL,Wall Mount Brackets Black (Pair) for Bose Cinemate Series II Satellite Speakers,SELLABLE,0,4,0,0,0,0,0,0,0,0,0,0,0,0,MEM1,,
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,16,0,0,0,0,0,0,0,0,0,0,0,16,0,JAX2,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,JAX7,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,LUK2,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,MDW4,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,MDW7,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,MEM4,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,MKE2,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,MLI1,,00149
6/1/2026,X0028BQDHJ,B07SQBGTPN,IY-GO3Y-T1CL,Wall Mount Brackets Black (Pair) for Bose Cinemate Series II Satellite Speakers,SELLABLE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,VGT2,,
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,MQY1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,5,0,0,0,0,0,0,0,0,0,0,0,5,0,MTN1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,OKC1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,ONT2,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,ONT6,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,ORD5,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,6,0,0,0,0,0,0,0,0,0,0,0,6,0,ORF3,,00149
6/1/2026,X002YKEMDL,B08HMCW5JK,K8-2O45-92RM,USAV Solutions Metal Wall Mount Brackets for Black Bose 151 Speaker - Pair,SELLABLE,0,3,0,0,0,0,0,0,0,0,0,0,0,0,MEM1,,00005-P-1-BK
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,ORF4,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,ORH3,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,OXR1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,PAE2,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,PCW1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,PDX8,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,PDX9,,00149
6/1/2026,X002YKG617,B08HMCW5JK,PO-BE51-TWC2,USAV Solutions Metal Wall Mount Brackets for Black Bose 151 Speaker - Pair,SELLABLE,0,0,0,0,0,0,1,0,0,0,0,0,1,0,ORH3,,00005-P-1-BK
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,5,0,0,0,0,0,0,0,0,0,0,0,5,0,PHL7,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,PHX3,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,PSP1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,PVD2,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,-1,0,0,0,0,0,0,0,0,2,0,RDG1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,RDU1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,RIC2,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,RIC4,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SAN3,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SAT3,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,SBN1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SCK6,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SDF1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SDF8,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SHV1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,SLC1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,5,0,0,0,0,0,0,0,0,0,0,0,5,0,STL8,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,5,0,0,0,0,0,0,0,0,0,0,0,5,0,SYR1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,TLH2,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,TPA4,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,TUL2,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,TUS2,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,TYS1,,00149
6/1/2026,X00512G511,B0C79P9K65,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,VGT1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",CUSTOMER_DAMAGED,1,0,0,0,0,0,0,0,0,0,0,0,1,0,CHA1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",CUSTOMER_DAMAGED,1,0,0,0,0,0,0,0,0,0,0,0,1,0,EWR7,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",CUSTOMER_DAMAGED,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,IND8,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",CUSTOMER_DAMAGED,1,2,0,0,0,0,-1,0,0,0,0,0,0,0,MEM3,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,ABQ1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,ACY1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,AFW1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,AGS1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,AGS2,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,AKC1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,AUS3,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,BDL4,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,BFI4,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,BFL1,,00149
