po_id,po_number,order_date,received_status,billed_status,extracted_received_date,notes,terms
5623409000001807289,23-14363-33447,2026-03-18,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_mekong).
Source: EBAY_BUYING_API
Tracking: 9434608106245955903274
Item Links:
- Bose Companion 2 Series III Multimedia Computer Speakers No Power Adapter WORKS: https://www.ebay.com/itm/206126661456
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API",
5623409000001807176,15-14374-70320,2026-03-18,to_be_received,to_be_billed,2026-03-23,"KAI 3/23 3:36
https://www.ebay.com/itm/257412238400
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106244929358317
BOSE Companion 2 Series III Multimedia Speaker System Computer Speakers WORKS: https://www.ebay.com/itm/257412238400
BOSE Companion 2 Series III Multimedia Speaker System Computer Speakers WORKS: https://www.ebay.com/itm/257412238400, condition: 'A little cosmetic wear, nothing too bad, overall very good used shape.'",
5623409000001807063,10-14381-81926,2026-03-18,to_be_received,to_be_billed,2026-03-23,"KAI 3/23 3:29
https://www.ebay.com/itm/358344784475
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106244927944420
Bose Companion 2 Series III Multimedia PC Speakers Set: https://www.ebay.com/itm/358344784475",
5623409000001804466,20-14366-22621,2026-03-18,to_be_received,to_be_billed,2026-03-24,"KAI 3/24 3:08
https://www.ebay.com/itm/137143113056
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106244929528178
Bose Companion 2 Series III Multimedia Computer PC Laptop Speakers Pair Tested: https://www.ebay.com/itm/137143113056",
5623409000001804357,01-14394-16382,2026-03-18,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_mekong).
Source: EBAY_BUYING_API
Tracking: 9434608106245950424194
Item Links:
- Bose Companion 2 Series III Speakers w/ replacement AC Power Adapter TESTED: https://www.ebay.com/itm/358344661619
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API",
5623409000001804248,04-14388-86629,2026-03-18,to_be_received,to_be_billed,2026-03-24,"kai 3/24 3:33
https://www.ebay.com/itm/117091707601
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106245953445226
Bose Bass Module 500 Black Subwoofer: https://www.ebay.com/itm/117091707601",
5623409000001804145,06-14385-72372,2026-03-17,to_be_received,to_be_billed,2026-03-26,"KAI 3/26 Imported via eBay GetOrders (Buyer) (ebay_mekong).
Source: EBAY_BUYING_API
Tracking: 9434608106245953447268
Item Links:
- Bose Bass Module 500 Black Subwoofer NO POWER: https://www.ebay.com/itm/117091659633
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API",
5623409000001804014,26-14356-27669,2026-03-17,to_be_received,to_be_billed,2026-03-25,"KAI 3/25 Imported via eBay GetOrders (Buyer) (ebay_mekong).
Source: EBAY_BUYING_API
Tracking: 1Z14V49E0333189919
Item Links:
- Bose Acoustimass 300 Wireless Bass Module – Open Box – Mint  –500W  Powerful: https://www.ebay.com/itm/127747696201
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API",
5623409000001801905,18-14367-87717,2026-03-17,to_be_received,to_be_billed,2026-03-24,"KAI 3/24 1:44
RECEIVED 2 PAIRS UNDER 1 TRACKING 
Imported via eBay GetOrders (Buyer) (ebay_mekong).
Source: EBAY_BUYING_API
Tracking: 399712141065
Item Links:
- Bose 251 Environmental Speakers Pair Black with Brackets (Pair) - OUTDOOR: https://www.ebay.com/itm/287210220818
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API",
5623409000001801792,16-14369-75432,2026-03-17,to_be_received,to_be_billed,2026-03-25,"KAI 3/25 Imported via eBay GetOrders (Buyer) (ebay_mekong).
Source: EBAY_BUYING_API
Tracking: 9400108106244924842642
Item Links:
- Bose RCV1T-27 Remote Control: https://www.ebay.com/itm/397717868562
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API",
5623409000001801670,16-14368-83763,2026-03-17,to_be_received,to_be_billed,2026-03-20,"KAI 3/20 4:42
https://www.ebay.com/itm/177967855976
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106244925473618
Bose Companion 2 Series III Multimedia Speaker System works well: https://www.ebay.com/itm/177967855976",
5623409000001801475,11-14375-95961,2026-03-17,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_mekong).
Source: EBAY_BUYING_API
Tracking: 9434608106244923515846
Item Links:
- Bose Companion 2 Series III Multimedia Computer PC Laptop Speakers Tested!: https://www.ebay.com/itm/137141092514
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API",
5623409000001735145,25-14353-81322,2026-03-16,to_be_received,to_be_billed,2026-03-20,"kai 3/20 3:24

Source: ZOHO_IMPORT
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 399744998966
Bose AV3-2-1 Media Center: https://www.ebay.com/itm/267607522451",
5623409000001735032,14-14369-42529,2026-03-16,to_be_received,to_be_billed,2026-03-23,"KAI 3/23 9:06

Source: ZOHO_IMPORT
Tracking: 9434608106245945184812
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Bose Companion 2 Series III Multimedia PC Laptop Speakers: https://www.ebay.com/itm/389758555166",
5623409000001733905,08-14377-40806,2026-03-16,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Tracking: 9434608106245947313319
Item Links:
- Bose Speakers Compact wall mount or stand wired surround 4 single cube Black: https://www.ebay.com/itm/397546789049
Source: EBAY_PURCHASING_API",
5623409000001733778,15-14367-17909,2026-03-16,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Tracking: 9434608106245945742081
Source: EBAY_PURCHASING_API",
5623409000001733665,20-14359-97963,2026-03-16,to_be_received,to_be_billed,2026-03-24,"KAI 3/24 2:38 https://www.ebay.com/itm/336447847453
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106245949622112
Bose Direct Reflecting Series II for Lifestyle 525, Cinemate 520, Acoustimass 5V: https://www.ebay.com/itm/336447847453",
5623409000001733516,07-14378-88245,2026-03-16,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_mekong).
Source: EBAY_BUYING_API
Tracking: 9434608106244925713585
Item Links:
- Bose Direct Reflecting Series II for Lifestyle 525, Cinemate 520, Acoustimass 5V: https://www.ebay.com/itm/236650546657
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API",
5623409000001733393,10-14373-95902,2026-03-16,to_be_received,to_be_billed,,"KAI 3:23 9:36 https://www.ebay.com/itm/277798278669

Source: ZOHO_IMPORT
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 1Z06K75J0326531236
Bose Companion 2 Series III Multimedia PC Speakers Set: https://www.ebay.com/itm/277798278669, condition: 'The item may have some signs of cosmetic wear, but is fully operational and functions as intended.'",
5623409000001733280,14-14368-43416,2026-03-16,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_mekong).
Source: EBAY_BUYING_API
Tracking: 9434608106244927892165
Item Links:
- Bose Black Soundbar Center Channel Speaker VCS-10 Working Good Condition No Box: https://www.ebay.com/itm/287171326353
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API",
5623409000001733171,24-14368-70030,2026-03-16,to_be_received,to_be_billed,2026-03-23,"KAI 3/23 9:17 https://www.ebay.com/itm/327049470899
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106245952201427
BOSE COMPANION 2 SERIES III Computer MULTIMEDIA SPEAKERS SYSTEM | TESTED: https://www.ebay.com/itm/327049470899, condition: ' The item may have some signs of cosmetic wear, but is fully operational and functions as intended'",
5623409000001733058,04-14382-75846,2026-03-16,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Tracking: 9212490358937900599855
Item Links:
- 9-pin Male to 9-pin Male Audio Input Cable compatible with Bose Lifestyle Series[5M/ 16.4Ft,Lifestyle 28 III]: https://www.ebay.com/itm/226117128147
Source: EBAY_PURCHASING_API",
5623409000001728931,14-14367-16893,2026-03-16,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Tracking: 9536115108076076455315
Item Links:
- Bose 251 Premium Environmental Speakers, Excellent Condition: https://www.ebay.com/itm/137042689401
Source: EBAY_PURCHASING_API",
5623409000001728810,15-14363-85060,2026-03-16,to_be_received,to_be_billed,2026-03-18,"KAI 3/18 3:56
COMPANION 2 III 
bose Smart Ultra Soundbar
https://shopgoodwill.com/item/255893014
Source: ZOHO_IMPORT

9434608106244924049067
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106244924049067
Bose Companion 2 Series III Multimedia Computer PC Laptop  Speakers: https://www.ebay.com/itm/267603201650",
5623409000001728697,17-14360-41052,2026-03-16,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_mekong).
Source: EBAY_BUYING_API
Tracking: 9434608106244916856307
Item Links:
- Bose Companion 2 Series III Multimedia Speaker System: https://www.ebay.com/itm/236690411229
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API",
5623409000001728584,02-14382-03057,2026-03-15,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_mekong).
Source: EBAY_BUYING_API
Tracking: 9434608106244916807224
Item Links:
- Bose VCS-10 Center Channel Speaker - Black - Great Condition - Made in Mexico: https://www.ebay.com/itm/127743424857
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API",
5623409000001728471,08-14372-87587,2026-03-15,to_be_received,to_be_billed,2026-03-24,"KAI 3/24 11:09

bose Smart Ultra Soundbar
https://shopgoodwill.com/item/255893014
Source: ZOHO_IMPORT
Tracking: 61299998825433158878
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Bose VCS-10 Center Channel Speaker for Surround Sound Home Theater System: https://www.ebay.com/itm/377029812247",
5623409000001728358,10-14370-00444,2026-03-15,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_mekong).
Source: EBAY_BUYING_API
Tracking: 9434608106245939948758
Item Links:
- Bose Companion 2 Series III Multimedia PC Speakers Set: https://www.ebay.com/itm/327047652497
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API",
5623409000001728249,18-14358-68527,2026-03-15,to_be_received,to_be_billed,2026-03-23,"KAI 3/23 9:40 
correct link https://www.ebay.com/itm/406770762714
bose Smart Ultra Soundbar
https://shopgoodwill.com/item/255893014
Source: ZOHO_IMPORT
Tracking: 9400108106245941899725
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Bose Companion 2 Series III Wired Computer Multimedia Speaker System: https://www.ebay.com/itm/406770762714",
5623409000001728136,01-14383-78627,2026-03-15,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_mekong).
Source: EBAY_BUYING_API
Tracking: 9434636106196302029518
Item Links:
- BOSE COMPANION 2 SERIES III Computer SPEAKERS. Sony Wired Headphones Included.: https://www.ebay.com/itm/127741286819
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API",
5623409000001728015,15-14362-89333,2026-03-15,to_be_received,to_be_billed,2026-03-17,"KAI 3/17 2:10
Source: ZOHO_IMPORT
Tracking: 1Z14V49EYW14998289

https://www.ebay.com/itm/277806828278
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Bose Companion 2 Series iii Desktop Speakers [Tested - Works] See Video: https://www.ebay.com/itm/277806828278",
5623409000001674232,18-14340-45893,2026-03-11,to_be_received,to_be_billed,2026-03-17,"KAI 3/17 1:20

Bose VCS-10 Center Channel Speaker - Free shipping
https://www.ebay.com/itm/157615889693
VISA
1Z78Y5W70391337411
Source: MANUAL
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 1Z78Y5W70391337411
Bose VCS-10 Center Channel Speaker - Free shipping: https://www.ebay.com/itm/157615889693, condition: Good working condition",
5623409000001674175,12-14354-03300,2026-03-12,to_be_received,to_be_billed,2026-03-19,"KAI 3/19 3:15

Bose 251 Outdoor Environmental Speakers (2) - BLACK No Brackets
https://www.ebay.com/itm/298115586866
VISA
9434608106244910347030
Source: MANUAL
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106244910347030
Bose 251 Outdoor Environmental Speakers (2) - BLACK No Brackets: https://www.ebay.com/itm/298115586866",
5623409000001674092,24-14351-40186,2026-03-12,to_be_received,to_be_billed,2026-03-19,"KAI 3/19 3:40

Bose 251 Environmental Pair Outdoor White Speakers with Wall Brackets and Box
https://www.ebay.com/itm/177946867665
VISA
1Z14V49E0320955678
Source: MANUAL
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 1Z14V49E0320955678
Bose 251 Environmental Pair Outdoor White Speakers with Wall Brackets and Box: https://www.ebay.com/itm/177946867665",
5623409000001663428,257472598,2026-03-11,to_be_received,to_be_billed,,"Bose Sounddock Series Ii 2 Digital Music System [Tested]
https://shopgoodwill.com/item/257472598
Source: MANUAL
Source: ZOHO_IMPORT",
5623409000001663357,02-14365-09152,2026-03-12,to_be_received,to_be_billed,2026-03-20,"kai 3/20 2:00

Bose 251 Environmental Speakers Pair for Outdoor All Weather in White finish
https://www.ebay.com/itm/298111027515
VISA
9434608106244906244077
Source: MANUAL
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106244906244077
Bose 251 Environmental Speakers Pair for Outdoor All Weather in White finish: https://www.ebay.com/itm/298111027515",
5623409000001663276,10-14353-08228,2026-03-12,to_be_received,to_be_billed,2026-03-16,"KAI 3/16 11:46


NICE! Bose 251 Environmental Speakers Outdoor All Weather White Set Audio Pair
https://www.ebay.com/itm/366264299536
VISA
9434608106245929863801
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106245929863801
NICE! Bose 251 Environmental Speakers Outdoor All Weather White Set Audio Pair: https://www.ebay.com/itm/366264299536",
5623409000001663110,16-14343-34590,2026-03-11,to_be_received,to_be_billed,2026-03-20,"KAI 3/20 1:08

Bose VCS-10 Center Channel Speaker For Home Theater Surround Sound System -Black
https://www.ebay.com/itm/256881078576
VISA
61299998825432259354
Source: MANUAL
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 61299998825432259354
Bose VCS-10 Center Channel Speaker For Home Theater Surround Sound System -Black: https://www.ebay.com/itm/256881078576",
5623409000001663041,25-14330-39605,2026-03-11,to_be_received,to_be_billed,2026-03-17,"KAI 3/17 2:16

Bose VCS-10 Center Channel Speaker
https://www.ebay.com/itm/157742343034
VISA
9434608106244903921902
Source: MANUAL
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106244903921902
Bose VCS-10 Center Channel Speaker: https://www.ebay.com/itm/157742343034",
5623409000001660003,05-14358-04117,2026-03-11,to_be_received,to_be_billed,2026-03-18,"KAI 3/18 4:15

Bose 251 Outdoor Environmental Speakers (2) - BLACK
https://www.ebay.com/itm/127731678604
visa
1Z14V49E0311301873
Source: MANUAL
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 1Z14V49E0311301873
Bose 251 Outdoor Environmental Speakers (2) - BLACK: https://www.ebay.com/itm/127731678604",
5623409000001649283,22-14331-84445,2026-03-11,to_be_received,to_be_billed,2026-03-19,"KAI 3/19 4:00

Bose Companion 2 Series III Multimedia PC Speakers Black No Power Cord Tested
https://www.ebay.com/itm/327037980001
VISA
9434608106244902957155
Source: MANUAL
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106244902957155
Bose Companion 2 Series III Multimedia PC Speakers Black No Power Cord Tested: https://www.ebay.com/itm/327037980001, condition: no power cord, working",
5623409000001649255,257428525,2026-03-11,to_be_received,to_be_billed,,"Bose VCS-10 Center Channel Speaker - Tested Sound
https://shopgoodwill.com/item/257428525
Source: MANUAL
Source: ZOHO_IMPORT",
5623409000001642801,12-14344-74041,2026-03-10,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Tracking: 399537925334
Item Links:
- Bose 251 Environmental Pair Outdoor White Speakers /No Wall Brackets (Read): https://www.ebay.com/itm/366259356198
Source: EBAY_PURCHASING_API",
5623409000001642107,24-14340-19044,2026-03-10,to_be_received,to_be_billed,2026-03-16,"KAI 3/16 11:23

BOSE 251 Environmental Outdoor Single Speaker White Wall Mount Patio Deck
https://www.ebay.com/itm/306812919082
VISA
9434608106244898410160
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106244898410160
BOSE 251 Environmental Outdoor Single Speaker White Wall Mount Patio Deck: https://www.ebay.com/itm/306812919082",
5623409000001642038,257255974,2026-03-10,to_be_received,to_be_billed,,"Bose VCS-10 Center Channel Speaker -Tested
https://shopgoodwill.com/item/257255974
Source: MANUAL
Source: ZOHO_IMPORT",
5623409000001631701,13-14340-08780,2026-03-10,to_be_received,to_be_billed,2026-03-16,"KAI 3/16 12:28

Bose Companion 2 Series III 2.0 Channel Wired Computer Speakers Black 3.5mm
https://www.ebay.com/itm/317946872157
VISA
9434608106244898159847
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106244898159847
Bose Companion 2 Series III 2.0 Channel Wired Computer Speakers Black 3.5mm: https://www.ebay.com/itm/317946872157",
5623409000001631539,257520293,2026-03-09,to_be_received,to_be_billed,,"Bose Cube Model 192420-149& 290198-119 Speakers (untested)
https://shopgoodwill.com/item/257520293
Source: ZOHO_IMPORT",
5623409000001631525,61067961,2026-03-09,to_be_received,to_be_billed,2026-03-19,"KAI 3/19 2:44

Bose 161 Left & Right Wired Speakers | Tested
https://shopgoodwill.com/item/257280078
Credit Card
Source: MANUAL
Imported from Goodwill shipped-orders CSV.
Source: GOODWILL_CSV
Tracking: LOCALPICKUP208456741773687198
Bose 161 Left & Right Wired Speakers | Tested: https://shopgoodwill.com/item/257280078",
5623409000001631511,257283429,2026-03-09,to_be_received,to_be_billed,,"Bose SoundTouch SA-5 Amplifier (No Power Cord, Untested)
https://shopgoodwill.com/item/257283429
Source: MANUAL
Source: ZOHO_IMPORT",
5623409000001631377,10-14341-86065,2026-03-09,to_be_received,to_be_billed,2026-03-16,"KAI 3/16 11:50

Genuine Bose 3-2-1 Remote Control for Series II & III GSX - ORIGINAL
https://www.ebay.com/itm/117064624022
VISA
9400108106244895962516
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9400108106244895962516
Genuine Bose 3-2-1 Remote Control for Series II & III GSX - ORIGINAL: https://www.ebay.com/itm/117064624022",
5623409000001631234,07-14346-45384,2026-03-09,to_be_received,to_be_billed,2026-03-13,"kai 3/13 1:32


BOSE Wave Music System III CD Player AM/FM Radio w/Pedestal - READ - (P11)
https://www.ebay.com/itm/127703216186
VISA
9434608106245919240186
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106245919240186",
5623409000001631165,18-14330-56774,2026-03-09,to_be_received,to_be_billed,2026-03-11,"KAI 3/11 3:08

Bose Wave Radio III (No CD Player) NO Remote White Radio AM/FM
https://www.ebay.com/itm/326937803944
VISA
9405508106244895267119
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9405508106244895267119
Bose Wave Radio III (No CD Player) NO Remote White  Radio AM/FM: https://www.ebay.com/itm/326937803944",
5623409000001631082,26-14319-00092,2026-03-09,to_be_received,to_be_billed,2026-03-16,"KAI 3/16 11:29

Bose Wave Radio III Tabletop AM FM Alarm Clock Radio Remote Non CD (Tested Work)
https://www.ebay.com/itm/127723627897
VISA
9434608106244903078637
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106244903078637
Bose Wave Radio III Tabletop AM FM Alarm Clock Radio Remote Non CD (Tested Work): https://www.ebay.com/itm/127723627897",
5623409000001632040,LCPU-KEN-030726,2026-03-09,to_be_received,to_be_billed,,"LOCAL PICKUP
Source: ZOHO_IMPORT",
5623409000001627187,08-14343-82347,2026-03-09,to_be_received,to_be_billed,2026-03-11,"KAI 3/11 1:51


Bose VCS-10 Center Channel Speaker Black Home Theater 50W 6 Ohm Surround Sound
https://www.ebay.com/itm/327034350626
VISA
1Z14V49E0302594977
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 1Z14V49E0302594977
Bose VCS-10 Center Channel Speaker Black Home Theater 50W 6 Ohm Surround Sound: https://www.ebay.com/itm/327034350626",
5623409000001627110,14-14335-43811,2026-03-09,to_be_received,to_be_billed,2026-03-12,"KAI 3/12 2:21


Bose Companion 2 Series III Multimedia PC Speakers
https://www.ebay.com/itm/168216910168
VISA
9434608106245916351083
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106245916351083
Bose Companion 2 Series III Multimedia PC Speakers: https://www.ebay.com/itm/168216910168",
5623409000001627047,10-14340-95233,2026-03-09,to_be_received,to_be_billed,2026-03-24,"KAI 3/24 9:51 
Bose Companion 2 Series III Multimedia Computer PC Laptop Speakers
https://www.ebay.com/itm/168211029540
VISA
Source: MANUAL
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106244915767253
Bose Companion 2 Series III Multimedia Computer PC Laptop Speakers: https://www.ebay.com/itm/168211029540",
5623409000001623020,09-14340-57740,2026-03-09,to_be_received,to_be_billed,2026-03-11,"KAI 3/11 2:21 


Bose Companion 2 Series III Multimedia Computer PC Laptop Speakers
https://www.ebay.com/itm/188117538720
VISA
9434608106244895828715
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106244895828715
Bose Companion 2 Series III Multimedia Computer PC Laptop Speakers: https://www.ebay.com/itm/188117538720",
5623409000001622951,21-14322-86859,2026-03-09,to_be_received,to_be_billed,2026-03-16,"KAI 3/16 11:40

Bose Companion 2 Series III Speakers Tested
https://www.ebay.com/itm/267591543897
VISA
9434608106245920405109
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106245920405109
Bose Companion 2 Series III Speakers Tested: https://www.ebay.com/itm/267591543897",
5623409000001622898,10-14337-25092,2026-03-08,to_be_received,to_be_billed,2026-03-13,"KAI 3/13 1:37

Bose VCS 10 Center Speaker Center Channel Speaker - Black 19158
https://www.ebay.com/itm/137101959203
VISA
1ZX0800G0317865265
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 1ZX0800G0317865265
Bose VCS 10 Center Speaker Center Channel Speaker - Black 19158: https://www.ebay.com/itm/137101959203",
5623409000001612529,LCPU-ANHVU-020626,2026-03-08,to_be_received,to_be_billed,,"LOCAL PICKUP
Source: ZOHO_IMPORT",
5623409000001614498,61013028,2026-03-06,to_be_received,to_be_billed,2026-03-17,"KAI 3/17 1:40

Bose Companion 2 Series III Multimedia Speaker System - Working
https://shopgoodwill.com/item/257026927
 Apple Pay
889465769018
Source: MANUAL
Imported from Goodwill shipped-orders CSV.
Source: GOODWILL_CSV
Tracking: 889465769018
Bose Companion 2 Series III Multimedia Speaker System - Working: https://shopgoodwill.com/item/257026927",
5623409000001614484,257043340,2026-03-07,to_be_received,to_be_billed,,"Bose SoundDock Series III Digital Music System
https://shopgoodwill.com/item/257043340
Source: MANUAL
Source: ZOHO_IMPORT",
5623409000001614145,06-14333-68881,2026-03-06,to_be_received,to_be_billed,2026-03-18,"KAI 3/18 3:37

Bose Companion 2 Series III Multimedia PC Speakers Black No Power Cord
https://www.ebay.com/itm/366250001258
VISA
9434608106245908164325
Source: MANUAL
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106245908164325
Bose Companion 2 Series III Multimedia PC Speakers Black No Power Cord: https://www.ebay.com/itm/366250001258, condition: no power cord",
5623409000001614074,09-14329-07908,2026-03-06,to_be_received,to_be_billed,2026-03-12,"KAI 3/12 2:27

Bose Companion 2 Series III Multimedia Desktop Laptop PC Speaker System - TESTED
https://www.ebay.com/itm/377011993081
VISA
9434608106244885017259
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106244885017259
Bose Companion 2 Series III Multimedia Desktop Laptop PC Speaker System - TESTED: https://www.ebay.com/itm/377011993081",
5623409000001614007,03-14337-78390,2026-03-06,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Tracking: 61299998825430898890
Item Links:
- Bose Companion 2 Series III Multimedia Computer Speakers: https://www.ebay.com/itm/117071990135
Source: EBAY_PURCHASING_API",
5623409000001599399,16-14316-15861,2026-03-05,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Tracking: 399358355517
Item Links:
- BOSE Wave Radio III AM/FM Radio Player Black Gray - FOR PARTS REPAIR - ""UPDATE"": https://www.ebay.com/itm/227235543440
Source: EBAY_PURCHASING_API",
5623409000001599369,60993549,2026-03-05,to_be_received,to_be_billed,2026-03-10,"KAI 3/10 3:11

Bose Vca-100 Center Channel Speaker (no Cords, for Repair/parts)
https://shopgoodwill.com/item/256960813
Credit Card
889432495688
Imported from Goodwill shipped-orders CSV.
Source: GOODWILL_CSV
Tracking: 889432495688
Bose Vca-100 Center Channel Speaker (no Cords, for Repair/parts): https://shopgoodwill.com/item/256960813
Bose Vca-100 Center Channel Speaker (no Cords, for Repair/parts): https://shopgoodwill.com/item/256960813, condition: For Part",
5623409000001599277,14-14318-18086,2026-03-05,to_be_received,to_be_billed,2026-03-11,"KAI 3/11 2:11

Bose Companion 2 Series III 354495-1 Multimedia Desktop Laptop Speaker System
https://www.ebay.com/itm/267584254528
VISA
9434608106245908185658
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106245908185658
Bose Companion 2 Series III 354495-1 Multimedia Desktop Laptop Speaker System: https://www.ebay.com/itm/267584254528",
